age,flight_distance,inflight_wifi_service,departure_arrival_time_convenient,ease_of_online_booking,gate_location,food_and_drink,online_boarding,seat_comfort,onboard_service,leg_room_service,baggage_handling,checkin_service,inflight_service,cleanliness,departure_delay_in_minutes,arrival_delay_in_minutes,satisfaction,Gender_Male,customer_type_disloyal Customer,type_of_travel_Personal Travel,customer_class_Eco,customer_class_Eco Plus
51,1504,4,3,4,4,5,3,4,2,4,2,2,2,4,0,0,0,0,0,1,1,0
57,2615,3,3,3,3,5,5,5,4,5,5,5,3,5,0,3,1,1,0,0,0,0
24,601,3,2,3,2,4,3,4,4,1,3,3,2,4,0,0,0,0,0,1,1,0
67,295,2,5,2,3,5,2,5,4,4,5,2,4,5,8,0,0,1,0,1,1,0
7,844,3,4,3,3,4,3,2,5,5,5,5,5,4,0,0,0,0,0,1,1,0
48,354,4,5,5,5,1,2,2,4,4,4,4,4,2,0,0,1,0,0,0,1,0
47,3464,4,4,4,4,3,5,4,5,5,5,3,5,4,0,0,1,1,0,0,0,0
38,229,3,5,3,2,1,3,1,4,2,4,5,5,1,0,0,0,0,0,1,1,0
47,1065,1,5,1,1,2,5,4,3,1,3,5,3,3,0,0,0,0,0,1,1,0
49,3403,4,4,4,4,4,4,4,4,4,4,5,4,4,0,0,1,0,0,0,0,0
70,1269,1,1,1,2,1,1,1,3,1,1,1,2,1,0,0,0,1,0,1,1,0
22,200,0,5,0,5,4,0,5,2,5,5,1,1,4,0,0,1,0,1,0,1,0
21,429,2,3,2,3,2,2,2,2,1,1,3,4,2,0,11,0,1,0,1,0,1
61,345,1,0,0,3,3,1,3,5,2,4,5,4,3,0,0,0,0,1,0,0,0
59,205,4,4,4,4,5,4,4,5,5,4,5,5,4,0,10,1,0,0,0,0,0
62,812,4,3,4,3,4,4,4,2,4,2,4,2,4,0,0,0,1,0,1,1,0
10,733,4,4,4,4,5,5,5,4,4,5,5,4,5,0,0,1,1,0,0,0,0
33,1119,3,5,3,3,4,3,5,4,2,5,5,4,4,0,0,0,0,0,1,1,0
67,368,2,4,2,3,3,3,3,5,2,2,2,5,3,0,3,0,0,0,1,1,0
46,148,0,5,0,4,4,4,5,5,5,4,4,5,5,0,1,1,1,0,0,0,0
56,227,4,4,4,4,2,5,5,3,4,3,5,3,3,2,1,1,0,0,0,0,0
26,184,3,3,3,3,2,3,2,5,2,5,5,4,2,0,0,0,0,1,0,0,0
34,315,4,4,4,4,5,4,4,4,4,4,4,4,4,0,8,1,0,0,0,0,0
47,1426,3,3,3,2,2,3,2,1,3,3,3,2,2,0,0,0,1,0,1,1,0
56,2485,2,2,2,2,5,5,4,4,5,5,5,4,3,0,0,1,0,0,0,0,0
45,1158,2,3,2,2,5,2,4,4,3,1,1,2,5,2,0,0,1,0,1,0,1
48,328,0,0,0,4,2,5,5,4,4,4,3,4,3,1,5,1,1,0,0,0,0
31,602,5,5,5,1,5,5,4,5,4,5,5,4,5,0,7,1,0,0,1,0,0
20,227,4,0,4,4,4,4,1,2,4,4,3,4,4,0,0,0,0,1,0,1,0
49,1674,2,2,1,2,2,2,2,1,5,2,4,3,2,0,0,0,1,0,0,0,1
31,1744,4,4,4,3,3,4,5,4,5,4,4,4,3,0,0,0,1,0,1,1,0
8,365,1,5,1,4,5,1,5,4,3,5,4,5,5,17,7,0,0,0,1,1,0
60,2059,3,3,4,3,2,5,4,4,4,4,3,4,3,0,0,1,0,0,0,0,0
53,566,2,2,2,2,4,4,3,2,2,2,1,2,2,0,0,0,0,0,0,1,0
36,484,1,4,1,3,4,1,4,2,3,4,3,3,4,0,0,0,1,1,0,1,0
40,280,1,3,1,4,4,1,4,1,1,4,1,3,4,0,0,0,1,0,1,1,0
45,588,4,4,4,4,2,4,5,5,4,5,4,5,3,0,0,1,0,0,0,0,0
37,468,4,4,4,3,1,4,1,5,4,5,3,5,1,2,9,1,0,1,0,0,0
22,1517,3,3,3,4,2,3,3,5,5,5,4,5,2,0,0,0,1,1,0,1,0
35,946,2,3,3,3,1,3,4,2,2,2,4,2,3,11,0,0,1,0,0,0,0
27,519,3,1,3,3,2,3,2,4,3,4,1,4,2,1,2,0,0,1,0,1,0
30,328,0,0,0,3,2,0,2,5,4,5,5,4,2,0,0,1,1,0,1,1,0
49,1726,1,1,1,1,2,3,5,5,5,5,3,5,4,2,5,1,1,0,0,0,0
53,130,1,1,1,1,2,4,5,5,5,4,4,5,5,0,0,1,0,0,0,0,0
24,1440,4,0,4,2,1,4,1,5,4,4,3,4,1,0,0,1,0,1,0,0,0
64,679,3,5,3,1,3,4,4,4,3,4,3,4,5,0,0,0,0,0,1,0,0
26,3344,3,3,3,3,4,4,4,5,5,3,4,2,4,0,0,1,0,0,0,0,0
69,1930,2,5,5,5,5,3,3,2,2,2,1,2,2,4,8,0,0,0,0,0,0
56,395,4,3,3,3,4,4,4,4,2,4,5,2,4,0,0,1,1,0,0,1,0
23,641,4,0,4,2,4,4,4,5,4,5,4,5,4,0,0,1,1,1,0,0,0
43,967,3,5,3,3,2,3,2,3,3,5,5,5,2,0,0,0,1,0,1,1,0
42,143,5,5,5,5,4,4,5,5,5,5,5,5,4,0,0,1,0,0,0,0,0
11,1182,4,4,4,4,5,4,5,1,1,2,2,4,5,0,0,0,1,0,1,1,0
41,2611,5,5,5,5,5,4,5,4,4,4,3,4,5,3,0,1,1,0,0,0,0
40,622,1,2,2,4,3,2,3,5,3,4,4,5,3,1,7,0,0,1,0,0,0
54,1825,4,1,5,5,4,4,4,2,1,4,2,2,4,0,0,1,1,0,0,1,0
43,1086,5,5,5,5,4,4,5,5,5,5,5,5,5,0,0,1,0,0,0,0,0
50,2052,4,3,4,4,2,4,4,4,5,4,3,4,3,4,11,1,1,0,0,0,0
49,201,3,2,3,2,3,3,3,4,3,3,4,3,3,0,0,0,1,0,0,0,1
25,3393,3,3,3,3,5,5,5,5,3,2,3,5,5,3,0,1,1,0,0,0,0
22,380,3,1,3,1,3,3,3,1,1,4,1,3,3,0,0,0,0,0,0,0,0
9,2342,0,4,0,4,2,0,2,4,5,3,5,3,2,0,0,1,0,0,1,1,0
28,337,4,2,4,4,3,4,3,1,5,3,4,4,3,0,0,0,0,0,1,0,1
52,602,2,4,4,4,2,2,2,4,3,3,3,4,2,0,0,0,1,0,0,1,0
68,318,5,5,3,4,3,1,3,5,3,5,3,5,3,0,0,1,0,0,1,1,0
47,447,5,5,5,5,4,5,5,3,3,3,5,3,4,0,0,1,0,0,0,0,0
21,950,2,3,3,5,3,3,3,3,4,5,3,4,3,0,0,0,1,1,0,1,0
39,2068,1,1,1,1,4,4,4,4,4,4,4,4,3,0,0,1,1,0,0,0,0
30,1345,2,2,2,2,3,3,3,3,5,4,4,4,3,0,0,1,1,0,0,0,0
44,3679,5,3,5,5,2,2,3,4,4,4,3,4,1,17,5,1,0,0,0,0,0
45,3137,4,4,4,4,2,5,5,5,5,5,4,5,3,9,0,1,0,0,0,0,0
50,3018,5,5,5,5,5,4,4,2,2,2,3,2,4,0,0,1,1,0,0,0,0
44,594,2,1,2,2,2,1,2,5,2,5,4,5,4,0,0,0,0,0,1,1,0
23,270,4,3,0,4,4,0,4,4,4,4,1,3,4,9,0,0,1,0,1,1,0
41,866,2,1,1,1,1,2,1,2,5,3,1,4,1,0,9,0,1,0,0,1,0
11,806,3,4,3,3,2,3,2,3,2,3,1,3,2,3,3,0,1,0,1,1,0
9,651,1,1,1,4,3,1,3,3,5,2,1,4,3,0,0,0,1,0,1,1,0
13,1205,0,5,0,2,3,0,3,3,2,4,4,4,3,9,1,1,0,1,0,0,0
49,1218,2,4,4,4,2,2,2,1,3,4,2,4,2,1,0,0,1,0,0,1,0
48,862,4,3,3,5,3,4,3,4,5,5,5,5,3,0,0,0,1,1,0,0,0
54,314,4,1,1,1,3,3,3,4,4,4,3,4,1,2,0,0,0,0,0,0,0
36,480,3,5,5,5,3,3,3,1,3,3,1,3,3,0,0,0,1,0,0,1,0
43,3367,4,4,4,4,3,4,4,5,5,5,3,5,5,0,0,1,0,0,0,0,0
68,733,1,4,1,3,4,1,4,2,5,4,1,3,4,0,0,0,1,0,1,0,1
22,937,4,0,4,2,4,4,4,3,2,4,3,4,4,0,0,1,1,1,0,0,0
58,1448,3,5,3,5,3,3,3,3,2,4,1,4,3,0,0,0,1,0,0,1,0
26,1069,1,1,1,4,2,1,3,4,3,3,3,3,2,0,2,0,1,1,0,0,0
26,351,3,1,3,3,3,3,3,4,1,4,2,4,3,13,8,0,1,1,0,0,0
45,508,5,5,5,5,5,5,5,2,2,2,5,2,4,0,1,1,1,0,0,0,0
56,1222,2,5,5,5,2,2,3,2,2,2,4,2,3,0,0,0,0,0,0,1,0
24,542,4,0,4,2,2,4,2,3,4,5,5,4,2,0,0,1,0,1,0,0,0
21,817,3,3,3,1,5,3,5,4,1,2,1,1,5,0,0,0,1,1,0,1,0
25,188,3,2,0,3,5,0,1,2,1,4,3,4,5,0,0,0,1,0,1,1,0
23,157,2,5,2,4,2,2,3,1,4,5,3,3,2,0,0,0,0,1,0,1,0
36,1605,4,4,4,4,2,5,4,4,3,4,5,4,3,5,0,1,0,0,0,0,0
40,440,1,1,1,1,3,4,5,5,5,5,4,5,3,0,0,1,1,0,0,0,0
25,1183,0,1,0,2,2,0,4,4,1,3,1,3,2,0,0,1,0,0,1,1,0
60,401,2,4,2,3,3,2,3,5,2,5,3,5,2,0,0,0,0,0,1,1,0
59,641,2,3,3,3,2,2,2,1,2,4,1,3,2,15,11,0,1,0,0,1,0
64,268,5,5,5,5,4,4,2,5,5,5,4,5,2,0,0,1,0,0,0,1,0
78,395,4,2,2,2,4,4,4,3,4,3,4,1,4,0,2,1,1,0,0,0,1
13,1535,1,2,1,3,4,1,4,3,1,3,3,2,4,0,6,0,1,0,1,0,0
7,1262,2,5,2,3,1,2,1,3,4,3,4,4,1,0,0,0,1,0,1,0,0
54,2870,2,2,2,2,4,5,5,5,5,5,5,5,3,0,9,1,0,0,0,0,0
25,429,2,4,2,3,2,2,2,5,3,1,2,2,2,0,0,0,0,0,1,1,0
61,1464,1,3,3,3,5,3,4,1,1,1,1,1,4,5,0,0,1,0,0,0,0
26,236,4,1,4,3,3,4,4,2,5,3,4,3,3,0,0,0,0,1,0,1,0
19,489,3,0,3,1,1,3,1,4,2,4,4,4,1,0,0,0,0,0,1,0,1
33,2574,4,5,5,5,5,4,4,4,4,4,2,4,4,0,0,0,0,0,0,0,0
32,3447,5,5,5,5,4,4,4,2,4,2,3,5,4,0,0,1,1,0,0,0,0
33,909,4,4,4,4,3,5,4,4,5,4,4,4,5,0,0,1,0,0,0,0,0
22,1517,3,5,3,4,3,3,3,3,3,3,5,5,3,0,0,0,1,0,1,1,0
58,1192,2,2,1,2,2,5,4,4,4,4,3,4,3,0,3,1,0,0,0,0,0
49,733,2,3,2,3,4,4,3,5,2,5,3,5,2,20,12,0,0,0,1,1,0
15,1330,3,3,3,3,4,3,2,4,4,5,2,2,4,0,0,0,1,1,0,1,0
22,222,4,0,4,2,5,4,5,5,1,3,4,4,5,0,0,1,1,1,0,0,0
59,1723,2,2,2,2,5,4,5,5,5,5,4,5,3,6,6,1,0,0,0,0,0
56,1222,5,5,5,5,2,5,2,5,5,5,1,5,5,0,0,1,0,0,0,1,0
68,127,4,1,1,1,3,4,4,4,4,4,3,4,5,0,0,1,0,0,0,1,0
29,228,3,3,3,3,4,3,3,4,2,5,4,5,4,0,1,0,0,1,0,0,0
37,193,1,2,2,2,3,3,3,4,4,1,2,4,2,0,0,0,0,0,0,0,0
55,600,1,1,1,1,4,5,5,5,5,5,5,5,4,0,0,1,0,0,0,0,0
33,89,2,1,2,3,5,2,5,2,4,4,1,3,5,0,11,0,1,1,0,1,0
53,2618,1,1,1,1,4,4,5,4,4,4,3,4,5,0,5,1,0,0,0,0,0
47,781,2,4,2,3,5,2,3,2,2,2,1,2,5,0,0,0,0,0,1,1,0
32,761,4,4,4,4,5,5,5,1,3,4,3,3,5,2,0,1,0,0,0,0,0
34,328,3,3,3,3,5,3,5,3,4,5,5,4,5,0,0,0,0,1,0,0,0
53,1127,3,3,2,3,4,5,4,5,5,5,3,5,4,1,0,1,0,0,0,0,0
44,1825,3,3,3,3,3,4,4,4,4,4,4,4,5,2,0,1,1,0,0,0,0
20,238,3,4,3,2,4,3,4,4,3,4,5,5,4,0,0,0,1,1,0,1,0
25,496,4,0,4,3,4,4,3,5,2,1,2,5,4,0,0,0,0,1,0,1,0
56,3214,4,4,4,4,2,5,5,5,5,5,3,5,4,0,0,1,1,0,0,0,0
16,201,4,1,4,4,2,4,2,3,5,4,1,3,2,5,0,0,1,0,1,1,0
28,2255,3,1,1,1,3,3,3,4,3,3,2,4,3,6,0,0,0,0,0,0,0
32,544,5,5,5,5,4,3,4,4,5,4,5,5,4,17,7,1,0,0,0,0,0
37,2717,3,4,3,4,3,2,2,4,3,4,2,5,2,0,0,0,0,0,1,1,0
38,669,4,4,4,3,3,4,3,3,3,3,3,4,3,0,0,0,0,1,0,1,0
22,700,3,5,2,5,3,3,4,2,3,3,2,4,3,0,0,0,1,0,0,0,1
55,1481,5,5,5,5,5,5,5,4,4,4,4,4,3,0,0,1,1,0,0,0,0
30,2438,0,0,0,2,2,2,2,3,4,4,5,5,2,0,0,1,1,0,0,0,0
61,965,3,5,3,3,3,3,3,3,4,4,4,4,3,0,0,0,1,0,1,1,0
63,585,2,1,1,1,3,1,5,2,2,2,3,2,4,3,1,1,0,0,0,1,0
32,1013,3,3,3,3,4,3,4,3,1,4,1,4,4,0,0,0,1,1,1,1,0
53,1630,4,1,1,1,4,4,3,4,3,4,2,4,1,0,0,0,0,0,0,0,0
50,588,2,2,2,2,3,3,4,2,2,2,1,2,4,7,2,0,0,0,0,1,0
58,204,1,1,1,1,1,1,1,3,3,2,1,1,1,0,0,0,1,0,0,1,0
49,190,3,3,3,3,3,4,4,5,5,4,4,5,5,0,0,1,1,0,0,0,0
43,134,2,2,3,2,2,2,4,5,5,5,4,5,5,0,0,1,0,0,0,0,0
38,271,2,4,2,3,3,2,3,1,4,4,3,4,3,0,0,0,0,1,0,1,0
16,620,4,5,3,1,3,3,2,3,5,5,5,4,3,0,0,1,0,0,1,1,0
55,594,2,1,2,3,3,2,4,3,5,3,1,3,3,1,0,0,1,0,1,1,0
32,772,1,1,1,1,5,5,5,3,5,4,5,4,5,8,1,1,0,0,0,0,0
59,1516,1,1,1,1,2,3,5,3,3,3,4,3,4,8,5,1,0,0,0,0,0
55,160,3,2,3,4,3,4,4,3,3,3,4,3,4,0,0,0,0,0,1,1,0
18,759,2,2,2,3,3,2,3,1,3,3,2,4,3,7,12,0,1,1,0,1,0
42,296,1,1,1,1,4,5,4,5,5,5,3,5,4,0,0,1,0,0,0,0,0
55,2220,0,4,0,3,4,5,4,3,3,3,4,3,3,1,0,1,1,0,0,0,0
22,991,2,2,2,2,4,4,4,4,5,5,5,4,4,0,0,1,0,0,0,0,0
38,1598,5,5,5,5,1,5,1,3,4,4,3,4,1,0,0,1,0,1,0,0,0
24,387,5,2,5,4,1,5,1,4,3,5,3,4,1,0,0,1,0,1,0,1,0
36,1337,2,5,2,3,1,2,1,4,3,4,5,4,1,0,0,0,0,0,1,1,0
24,1241,3,3,3,4,3,3,3,4,3,4,3,5,3,7,9,0,0,1,0,1,0
41,936,1,1,1,1,1,1,1,1,3,4,1,4,1,0,0,0,0,0,0,1,0
36,934,2,4,2,2,4,2,4,4,5,4,4,4,4,0,0,0,0,0,1,1,0
15,228,3,1,3,3,4,3,5,4,1,3,4,3,4,0,0,0,0,0,1,1,0
42,1846,2,4,1,3,2,1,2,1,1,3,1,3,2,0,0,0,1,0,1,1,0
44,588,1,1,1,1,4,5,5,2,2,2,1,2,5,0,4,1,0,0,0,0,0
62,1471,2,2,2,2,3,4,5,5,5,5,4,5,3,0,0,1,0,0,0,0,0
60,2300,3,4,3,2,2,4,5,1,3,3,3,1,5,0,0,0,1,0,1,0,0
68,606,3,4,3,5,4,5,5,2,3,2,5,2,3,0,7,0,0,0,1,0,0
35,436,4,4,4,3,4,4,4,5,3,5,3,5,4,0,0,0,1,0,1,1,0
49,543,2,5,3,2,5,3,5,2,3,5,4,3,5,17,11,0,1,0,1,1,0
33,589,3,3,3,2,3,3,3,5,1,1,3,2,3,0,0,0,0,0,1,1,0
22,1044,5,5,5,5,4,4,4,4,5,5,4,4,4,0,0,1,0,0,0,0,0
70,528,1,4,1,4,5,3,3,4,1,4,4,4,1,0,0,0,0,0,1,1,0
31,544,4,4,4,3,2,4,2,1,4,2,2,3,2,0,0,0,0,0,1,1,0
48,305,3,3,3,5,1,3,1,4,2,5,5,4,1,0,0,0,1,1,0,0,0
70,255,3,2,3,3,5,3,5,3,3,2,4,3,5,0,0,0,1,0,1,1,0
38,631,2,4,2,3,3,2,3,2,4,4,1,3,3,0,0,0,1,0,1,0,1
45,985,3,4,2,4,4,5,5,1,2,1,3,1,3,0,0,0,0,0,1,1,0
44,825,4,5,4,3,3,4,3,4,5,5,4,4,3,0,0,1,1,0,1,1,0
45,119,0,4,0,1,5,4,1,4,3,3,2,4,1,0,0,1,1,0,0,0,0
24,2726,1,1,1,1,4,4,4,4,3,4,3,5,4,0,0,1,0,0,0,0,0
16,821,2,2,2,4,2,2,2,1,3,3,4,3,2,0,0,0,0,0,1,1,0
39,175,4,5,2,5,4,4,4,3,5,3,1,1,4,0,0,1,1,0,0,1,0
25,589,0,0,0,4,1,0,1,3,4,4,5,5,1,2,0,1,0,1,0,0,0
48,3456,2,2,2,2,2,4,4,4,4,4,3,4,3,0,0,1,0,0,0,0,0
27,2773,1,0,0,4,2,0,2,3,3,3,2,3,2,7,6,0,1,0,0,0,0
32,337,4,5,4,3,4,4,4,4,3,5,5,4,4,1,0,1,0,0,1,0,1
49,2536,3,4,4,4,2,3,4,3,3,3,1,3,4,0,0,0,0,0,0,0,0
44,3689,4,4,4,4,5,4,4,3,4,3,3,3,4,0,0,1,1,0,0,0,0
16,1050,2,5,2,4,2,2,2,5,4,5,3,5,2,0,0,0,0,0,1,1,0
12,733,3,3,3,3,3,3,3,2,3,4,1,4,3,0,0,0,0,0,0,0,0
20,406,1,3,1,4,5,1,5,1,3,3,4,3,5,0,0,0,1,1,0,1,0
7,405,2,5,2,4,4,2,1,2,5,2,2,1,4,11,1,0,1,0,1,1,0
47,954,4,5,5,5,1,4,1,4,4,4,2,4,1,0,6,1,0,0,0,1,0
48,2378,3,3,3,3,4,5,5,4,4,4,5,4,4,0,0,1,1,0,0,0,0
26,641,3,3,3,3,5,5,5,4,5,5,5,5,5,0,0,1,0,0,0,0,0
22,190,3,5,3,5,4,3,4,4,2,4,3,4,4,0,0,0,1,0,1,1,0
38,160,1,3,1,3,2,1,2,4,3,3,2,4,2,0,0,0,0,1,0,1,0
45,849,4,4,4,3,2,2,5,4,4,4,2,4,5,1,0,0,0,0,1,1,0
43,116,2,2,2,3,5,2,5,1,5,4,1,4,5,5,8,0,0,1,0,1,0
42,631,4,4,4,4,5,4,4,5,5,5,5,5,3,6,3,1,0,0,0,0,0
50,678,4,3,3,2,5,4,5,5,4,5,3,5,5,14,12,1,0,1,0,0,0
37,1748,2,2,2,2,5,5,4,4,4,4,4,4,5,11,3,1,0,0,0,0,0
40,2521,2,2,2,4,2,3,3,1,4,4,3,1,3,4,0,0,0,1,0,0,0
21,843,3,3,3,4,4,3,4,3,3,3,2,4,4,14,7,0,0,1,0,1,0
60,444,2,2,2,2,2,4,4,4,4,4,3,4,4,0,0,1,1,0,0,0,0
30,639,1,4,0,4,4,0,3,2,4,3,2,3,4,0,0,0,0,0,1,0,1
58,772,1,4,1,2,4,1,4,4,3,1,1,2,4,0,0,0,1,0,1,0,1
43,1890,2,3,3,3,3,3,3,2,2,2,2,2,4,0,0,0,1,0,0,0,0
52,3096,3,3,3,3,2,4,5,4,4,5,4,4,3,0,0,1,1,0,0,0,0
20,733,2,3,2,4,2,2,2,2,4,3,4,4,2,0,0,0,0,0,1,1,0
20,1024,4,4,4,4,1,4,1,3,2,3,3,4,1,0,4,0,0,1,0,1,0
20,383,1,4,1,5,1,1,1,1,3,5,1,4,1,0,9,0,0,0,1,1,0
26,1124,3,4,3,3,4,3,4,4,3,5,4,4,4,0,0,0,1,0,1,1,0
39,3514,2,2,2,2,5,4,4,4,4,5,3,4,4,0,10,1,0,0,0,0,0
14,546,4,1,4,3,3,4,3,3,5,4,3,3,3,0,0,1,1,0,1,1,0
14,2804,1,1,4,1,3,3,3,3,5,5,3,5,3,0,0,1,0,0,0,0,0
49,1448,2,1,2,4,4,4,3,1,2,2,2,1,3,0,0,0,0,0,1,0,1
67,452,3,4,3,2,5,4,4,1,3,1,5,1,4,10,0,0,0,0,1,1,0
59,109,5,2,2,2,5,5,5,2,2,5,5,4,5,0,0,1,1,0,0,1,0
61,363,3,5,3,4,3,5,5,1,3,1,5,1,5,5,5,0,0,0,1,0,1
50,1635,4,4,4,4,4,3,4,5,5,5,4,5,4,5,0,1,0,0,0,0,0
31,1990,1,5,5,5,1,1,1,2,4,4,2,3,1,1,3,0,1,0,0,0,0
55,463,1,0,0,3,3,3,3,5,0,2,4,5,1,0,0,0,0,0,0,0,0
45,3069,3,3,3,3,3,3,2,5,5,5,3,5,2,4,0,1,1,0,0,0,0
44,406,2,2,2,3,3,2,3,5,5,5,3,4,3,14,5,0,0,1,0,0,0
18,583,2,4,2,5,1,2,1,4,4,4,3,5,1,0,1,0,0,0,1,1,0
40,106,3,3,3,3,1,1,5,4,4,4,1,4,1,0,0,1,1,0,0,0,0
13,432,3,4,3,3,4,3,2,5,2,5,5,4,4,10,8,0,0,0,1,1,0
8,651,3,2,3,3,2,3,5,1,2,3,4,3,2,0,0,0,1,1,0,1,0
48,1670,4,0,4,3,4,4,3,5,2,4,5,4,4,0,0,0,1,0,1,1,0
62,237,2,4,2,3,2,2,2,5,3,5,3,4,2,0,0,0,1,0,1,1,0
76,347,4,2,4,2,4,4,4,1,1,3,3,2,4,0,0,1,1,0,0,1,0
50,2916,3,3,3,3,4,4,4,3,3,3,1,3,5,0,0,1,1,0,0,0,0
45,304,2,2,2,4,5,2,4,2,4,4,2,3,5,3,0,0,1,0,1,0,1
36,110,3,2,3,3,2,3,2,2,4,3,4,4,2,0,0,0,0,0,1,1,0
58,1399,2,1,1,1,2,4,4,2,2,2,1,2,3,0,0,0,0,0,0,0,0
54,2978,1,1,2,1,3,4,5,5,5,5,3,5,3,0,0,1,0,0,0,0,0
38,1726,2,2,2,2,5,4,5,4,4,4,3,4,3,0,0,1,1,0,0,0,0
61,359,4,4,4,4,5,4,5,1,4,2,4,4,5,0,0,1,1,0,0,1,0
27,173,4,0,4,2,5,4,5,1,1,5,4,2,5,0,0,0,0,1,0,1,0
22,1932,4,4,4,4,3,4,3,5,4,4,5,4,3,17,2,1,0,0,0,0,0
12,419,3,4,3,2,4,3,4,5,3,2,1,1,4,0,0,0,1,0,1,1,0
15,871,3,3,3,3,4,3,4,3,2,4,3,3,4,0,0,0,1,1,0,1,0
41,373,4,0,4,4,1,4,1,2,5,3,5,1,1,12,1,0,1,1,0,1,0
54,3098,3,3,3,3,2,4,5,5,5,5,3,5,2,0,0,1,0,0,0,0,0
55,1709,4,4,4,4,2,5,5,5,5,5,3,5,5,0,0,1,0,0,0,0,0
25,1074,1,1,1,5,2,1,5,5,5,5,3,5,2,0,0,0,1,1,0,1,0
8,546,4,4,5,4,4,4,4,5,3,5,5,5,4,1,0,1,1,0,0,0,0
50,2064,3,3,3,3,4,4,5,5,4,5,5,5,5,7,12,1,1,0,0,0,0
25,370,4,4,4,4,5,5,5,5,2,4,3,2,5,0,0,1,0,0,0,0,0
31,602,2,2,2,2,5,5,5,5,5,5,3,5,5,0,0,1,1,0,0,0,0
9,529,5,0,5,2,1,5,1,5,5,5,5,5,1,0,0,1,1,1,0,0,0
34,787,4,4,2,4,4,4,5,4,4,4,5,4,4,0,0,1,0,0,0,0,0
20,308,4,4,4,4,5,5,5,4,2,4,5,5,5,0,0,1,1,0,0,0,0
31,3029,1,1,1,1,4,4,4,2,1,5,5,3,4,0,0,1,1,0,0,0,0
40,134,3,0,3,2,3,3,4,5,1,5,1,5,3,0,1,0,1,1,0,1,0
35,197,1,1,1,1,4,4,5,5,5,4,5,5,5,16,7,1,1,0,0,0,0
22,240,5,0,5,4,1,5,1,5,3,5,4,5,1,0,0,1,0,1,0,0,0
47,198,4,4,4,4,4,4,4,3,2,4,3,3,4,0,4,0,1,0,0,1,0
35,678,1,2,2,3,5,2,5,2,2,4,2,4,5,0,0,0,0,1,0,1,0
59,496,3,3,3,3,4,3,4,5,4,1,1,5,4,13,0,0,1,0,1,1,0
44,1482,4,4,4,4,4,4,4,1,4,3,3,1,4,0,8,1,1,0,0,1,0
44,347,2,2,2,3,1,2,1,4,4,5,4,4,1,5,0,0,0,1,0,0,0
51,1614,2,2,2,2,2,5,5,3,3,3,5,3,5,0,0,1,0,0,0,0,0
29,1805,4,5,3,5,4,4,4,1,1,3,4,3,4,0,0,0,0,0,0,0,0
28,1332,1,2,2,4,5,1,3,2,5,4,1,3,5,2,0,0,1,1,0,1,0
39,1310,4,4,2,4,2,5,4,5,5,5,4,5,4,0,0,1,0,0,0,0,0
33,304,1,4,4,4,1,1,1,4,2,4,2,4,1,0,0,0,1,0,0,0,0
28,500,1,4,1,3,4,1,4,4,2,5,4,4,4,11,0,0,0,0,1,1,0
69,3174,1,2,2,2,5,3,4,1,1,1,2,1,2,0,0,0,0,0,0,0,0
44,2865,1,1,1,1,3,4,4,4,4,4,5,4,4,3,2,1,0,0,0,0,0
44,432,2,4,2,4,4,4,4,2,2,2,5,2,5,0,0,0,0,0,1,1,0
52,3483,5,5,5,5,2,5,5,4,4,4,5,4,4,18,7,1,0,0,0,0,0
29,251,4,3,3,3,2,3,2,2,1,3,1,4,2,0,7,0,0,1,0,1,0
41,3189,3,3,3,3,3,4,1,5,5,5,3,5,5,0,0,1,0,0,0,0,0
23,3018,3,3,3,3,4,4,4,3,1,3,5,2,4,0,0,1,0,0,0,0,0
26,760,3,5,3,2,4,3,4,5,4,4,4,4,4,7,0,0,1,0,1,1,0
26,1351,4,4,4,1,1,4,1,1,4,5,5,3,1,0,3,0,1,1,0,1,0
72,3555,2,3,3,3,2,2,2,2,2,2,1,2,2,27,10,0,0,0,0,0,0
43,544,2,2,2,2,4,4,4,5,5,5,4,5,3,0,0,1,1,0,0,0,0
26,631,2,5,2,5,2,2,2,2,1,4,3,3,2,18,12,0,1,0,1,1,0
69,651,4,2,4,3,5,4,3,1,4,1,2,1,1,0,0,0,0,0,1,0,0
40,364,5,2,2,2,5,5,5,4,2,5,1,2,5,8,3,1,0,0,0,1,0
49,3690,0,0,0,4,3,5,5,5,5,5,3,5,4,0,0,1,0,0,0,0,0
38,928,4,4,4,5,4,4,4,4,4,4,4,4,4,0,0,0,0,1,0,0,0
37,2475,3,5,4,3,4,2,2,4,5,4,2,5,2,1,0,0,1,0,1,1,0
51,3377,5,5,4,5,2,5,5,5,5,5,5,5,3,0,0,1,1,0,0,0,0
26,1304,3,4,3,2,1,3,1,4,3,3,4,4,1,0,0,0,0,0,1,1,0
70,1744,2,3,2,3,1,3,4,5,2,5,1,5,5,3,0,0,0,0,1,1,0
28,2595,4,4,4,4,3,4,3,3,2,4,3,3,3,0,0,1,0,0,0,0,0
37,325,3,4,3,4,3,3,3,5,5,4,4,4,3,0,0,0,1,0,1,1,0
51,2055,4,4,5,4,3,5,4,5,5,5,5,5,3,3,0,1,1,0,0,0,0
43,1892,4,2,4,4,5,4,4,5,5,5,5,5,5,0,0,1,1,0,0,0,0
48,1066,3,3,3,3,3,3,3,2,1,4,1,4,3,0,0,0,1,0,0,0,1
